Variable;Position;Label;Measurement Level;Role;Column Width;Alignment;Print Format;Write Format
W15_Q82A6;3412;Wissen: Coronavirus ist durch US-Militaerversuch freigesetzt;Nominal;Input;8;Right;F40;F40
W15_Q82A7;3413;Wissen: Coronavirus wird durch chinesische Produkte uebertragen;Nominal;Input;8;Right;F40;F40
W15_Q82A8;3414;Wissen: Bill Gates will Menschheit zwangsimpfen, um viel Geld zu verdienen;Nominal;Input;8;Right;F40;F40
W15_Q82A9;3415;Wissen: 5G-Sendemasten sind fuer die Verbreitung des Coronavirus verantwortlich;Nominal;Input;8;Right;F40;F40
W15_Q83;3416;Risikobereitschaft;Nominal;Input;8;Right;F20;F20
W15_Q84A1;3417;Psychologie: habe Leben selbst in der Hand;Nominal;Input;8;Right;F27;F27
W15_Q84A2;3418;Psychologie: Belohnung durch Anstrengung;Nominal;Input;8;Right;F27;F27
W15_Q84A3;3419;Psychologie: Fremdbestimmung;Nominal;Input;8;Right;F27;F27
W15_Q84A4;3420;Psychologie: Schicksal;Nominal;Input;8;Right;F27;F27
W15_Q90A1;3421;PTV: OEVP;Nominal;Input;8;Right;F26;F26
W15_Q90A2;3422;PTV: SPOE;Nominal;Input;8;Right;F26;F26
W15_Q90A3;3423;PTV: FPOE;Nominal;Input;8;Right;F26;F26
W15_Q90A4;3424;PTV: Gruene;Nominal;Input;8;Right;F26;F26
W15_Q90A5;3425;PTV: NEOS;Nominal;Input;8;Right;F26;F26
W15_Q90A6;3426;PTV: Team HC Strache (DAOE);Nominal;Input;8;Right;F26;F26
W15_Q91;3427;Stimmabgabe: Nationalratswahl 2019;Nominal;Input;8;Right;F28;F28
W15_Q92;3428;Wahlabsicht (Sonntagsfrage);Nominal;Input;8;Right;F40;F40
W15_Q93;3429;Lebenszufriedenheit;Nominal;Input;8;Right;F25;F25
W16_Q7A1;3430;Personen im Haushalt: Partner(in);Nominal;Input;8;Right;F13;F13
W16_Q7A2;3431;Personen im Haushalt: Kinder 0-14 Jahre;Nominal;Input;8;Right;F13;F13
W16_Q7A3;3432;Personen im Haushalt: Kinder aelter 14 Jahre;Nominal;Input;8;Right;F13;F13
W16_Q7A4;3433;Personen im Haushalt: keine der Genannten;Nominal;Input;8;Right;F13;F13
W16_Q11;3434;Erwerbstaetigkeit aktuell;Nominal;Input;8;Right;F40;F40
W16_Q12A1;3435;Gesundheitliche Gefahr: Fuer mich persoenlich;Nominal;Input;8;Right;F17;F17
W16_Q12A2;3436;Gesundheitliche Gefahr: Fuer die oesterreichische Bevoelkerung;Nominal;Input;8;Right;F17;F17
W16_Q13A1;3437;Wirtschaftliche Gefahr: Fuer mich persoenlich;Nominal;Input;8;Right;F17;F17
W16_Q13A2;3438;Wirtschaftliche Gefahr: Fuer die oesterreichische Bevoelkerung;Nominal;Input;8;Right;F17;F17
W16_Q14A1;3439;Anzahl der Infizierten (amtlich);Scale;Input;8;Right;F12;F12
W16_Q14A2;3440;Anzahl der Infizierten (eigene Einschaetzung);Scale;Input;8;Right;F12;F12
W16_Q15;3441;Massnahmen der Regierung: Angemessenheit;Nominal;Input;8;Right;F32;F32
W16_Q16;3442;Massnahmen der Regierung: Effektivitaet;Nominal;Input;8;Right;F29;F29
W16_Q17;3443;Geschaetzte Dauer der Krise;Nominal;Input;8;Right;F19;F19
W16_Q18;3444;Geschaetzte Dauer der Krise: Mehr als 6 Monate;Nominal;Input;8;Right;F19;F19
W16_Q19;3445;Gefahr zweite Welle des Coronavirus;Nominal;Input;8;Right;F17;F17
W16_Q20A1;3446;Corona-Ampel: Ich bin gut informiert;Nominal;Input;8;Right;F33;F33
W16_Q20A2;3447;Corona-Ampel: Ich weiss, was zu tun ist;Nominal;Input;8;Right;F33;F33
W16_Q20A3;3448;Corona-Ampel: Ich richte mein Verhalten an der Ampel aus;Nominal;Input;8;Right;F33;F33
W16_Q20A4;3449;Corona-Ampel: Andere richten ihr Verhalten an der Ampel aus;Nominal;Input;8;Right;F33;F33
W16_Q21A1;3450;Massnahme: Einschraenkung von Kontakten ausserhalb des Haushalts;Nominal;Input;8;Right;F40;F40
W16_Q21A2;3451;Massnahme: Schliessung von Gaststaetten, Cafés, Bars und Restaurants;Nominal;Input;8;Right;F40;F40
W16_Q21A3;3452;Massnahme: Verbot von Veranstaltungen mit vielen Teilnehmer*innen;Nominal;Input;8;Right;F40;F40
W16_Q21A4;3453;Massnahme: Schliessung von Schwimmbaedern;Nominal;Input;8;Right;F40;F40
W16_Q21A5;3454;Massnahme: Schliessung von Spielplaetzen;Nominal;Input;8;Right;F40;F40
W16_Q21A6;3455;Massnahme: Schliessung von Volks- und hoeheren Schulen;Nominal;Input;8;Right;F40;F40
W16_Q21A7;3456;Massnahme: Schliessung von Kindergaerten und Kindertagesstaetten;Nominal;Input;8;Right;F40;F40
W16_Q21A8;3457;Massnahme: Besuchsverbot in Pflege- und Seniorenwohnheimen;Nominal;Input;8;Right;F40;F40
W16_Q21A9;3458;Massnahme: Schliessung aller Geschaefte abseits der Grundversorgung;Nominal;Input;8;Right;F40;F40
W16_Q21A10;3459;Massnahme: Einschraenkung der Reisefreiheit;Nominal;Input;8;Right;F40;F40
W16_Q21A11;3460;Massnahme: Weitgehendes Betretungsverbot des oeffentlichen Raums;Nominal;Input;8;Right;F40;F40
W16_Q21A12;3461;Massnahme: Maskenpflicht in Geschaeften und oeffentlichen Verkehrsmitteln;Nominal;Input;8;Right;F40;F40
W16_Q21A13;3462;Massnahmen: Verpflichtung fuer Betriebe, Daten ihrer Besucher zu erfassen;Nominal;Input;8;Right;F40;F40
W16_Q22A1;3463;Corona-Test: Moeglich sich schnell testen zu lassen;Nominal;Input;8;Right;F27;F27
W16_Q22A2;3464;Corona-Test: Es wird zuviel getestet;Nominal;Input;8;Right;F27;F27
W16_Q22A3;3465;Corona-Test: Uebermittlung der Testergebnisse dauert zu lange;Nominal;Input;8;Right;F27;F27
W16_Q22A4;3466;Corona-Test: Bei einem Verdachtsfall lasse ich mich ehestmoeglich testen;Nominal;Input;8;Right;F27;F27
W16_Q23A1;3467;Ansteckungsgefahr: Restaurants, Cafés und Bars;Nominal;Input;8;Right;F17;F17
W16_Q23A2;3468;Ansteckungsgefahr: Oeffentliche Verkehrsmittel;Nominal;Input;8;Right;F17;F17
W16_Q23A3;3469;Ansteckungsgefahr: Ihrer Arbeitsstaette [wenn: erwerbstaetig];Nominal;Input;8;Right;F17;F17
W16_Q23A4;3470;Ansteckungsgefahr: Schulen und Kindergaerten;Nominal;Input;8;Right;F17;F17
W16_Q23A5;3471;Ansteckungsgefahr: Oeffentliche Parks und Spielplaetze;Nominal;Input;8;Right;F17;F17
W16_Q23A6;3472;Ansteckungsgefahr: Arzt;Nominal;Input;8;Right;F17;F17
W16_Q23A7;3473;Ansteckungsgefahr: Wahllokal;Nominal;Input;8;Right;F17;F17
W16_Q24;3474;App: Nutzung;Nominal;Input;8;Right;F40;F40
W16_Q25A1;3475;App: Nuetzlichkeit;Nominal;Input;8;Right;F27;F27
W16_Q25A2;3476;App: Benutzerfreundlichkeit;Nominal;Input;8;Right;F27;F27
W16_Q25A3;3477;App: Datenschutz;Nominal;Input;8;Right;F27;F27
W16_Q25A4;3478;App: Pflicht;Nominal;Input;8;Right;F27;F27
W16_Q25A5;3479;App: Zu komplex;Nominal;Input;8;Right;F27;F27
W16_Q25A6;3480;App: Funktionalitaet verstaendlich;Nominal;Input;8;Right;F27;F27
W16_Q26A1;3481;Aussage: Mir ist egal, wie mit meinen Daten umgegangen wird.;Nominal;Input;8;Right;F27;F27
W16_Q26A2;3482;Aussage: Wenn mein Datenschutz verletzt wird, weiss ich, was zu tun ist.;Nominal;Input;8;Right;F27;F27
W16_Q26A3;3483;Aussage: Ich fuehle mich zum Thema Datenschutz gut informiert.;Nominal;Input;8;Right;F27;F27
W16_Q26A4;3484;Aussage: Was auch immer ich tue, meine Daten kann ich nicht schuetzen.;Nominal;Input;8;Right;F27;F27
W16_Q27A1;3485;Verzicht Datenschutz: um die Coronakrise einzudaemmen.;Nominal;Input;8;Right;F27;F27
W16_Q27A2;3486;Verzicht Datenschutz: um die oeffentliche Sicherheit aufrechtzuerhalten.;Nominal;Input;8;Right;F27;F27
W16_Q27A3;3487;Verzicht Datenschutz: um kostenlose Dienstleistungen/Angebote im Internet nutzen;Nominal;Input;8;Right;F27;F27
W16_Q27A4;3488;Verzicht Datenschutz: um finanzielle Vorteile zu erhalten.;Nominal;Input;8;Right;F27;F27
W16_Q28;3489;Gesundheitszustand;Nominal;Input;8;Right;F17;F17
W16_Q30;3490;Corona-Diagnose: Respondent;Nominal;Input;8;Right;F40;F40
W16_Q31;3491;Corona positiv: Wieder genesen?;Nominal;Input;8;Right;F12;F12
W16_Q32;3492;Corona: Versucht getestet zu werden?;Nominal;Input;8;Right;F40;F40
W16_Q33A1;3493;Corona bisher nicht positiv: Wahrscheinlichkeit an Corona zu erkranken;Scale;Input;8;Right;F8;F8
W16_Q34;3494;Corona-Diagnose: Direkter persoenlicher Kontakt;Nominal;Input;8;Right;F40;F40
W16_Q35A1;3495;Familie und Freunde: Wahrscheinlichkeit an Corona zu erkranken;Scale;Input;8;Right;F8;F8
W16_Q36A1;3496;Familie und Freunde: Wahrscheinlichkeit an Corona zu erkranken (weitere Person);Nominal;Input;8;Right;F8;F8
W16_Q37A1;3497;Impfen: ehestmoeglich;Nominal;Input;8;Right;F27;F27
W16_Q37A2;3498;Impfen: Impfpflicht fuer alle;Nominal;Input;8;Right;F27;F27
W16_Q37A3;3499;Impfen: gratis Impfstoff;Nominal;Input;8;Right;F27;F27
W16_Q38;3500;Grippe-Impfung: Diese Wintersaison;Nominal;Input;8;Right;F40;F40
W16_Q39;3501;Grippe-Impfung: Letzte Wintersaison;Nominal;Input;8;Right;F12;F12
W16_Q40;3502;Alkoholkonsum: Menge;Nominal;Input;8;Right;F31;F31
W16_Q41;3503;Rauchverhalten: Menge;Nominal;Input;8;Right;F30;F30
W16_Q42;3504;Schlafqualitaet;Nominal;Input;8;Right;F36;F36
W16_Q43A1;3505;Auswirkungen: Vergesse Wochentag;Nominal;Input;8;Right;F27;F27
W16_Q43A2;3506;Auswirkungen: Fehlt Kontakt;Nominal;Input;8;Right;F27;F27
W16_Q43A3;3507;Auswirkungen: Dinge tun, fuer die sonst keine Zeit;Nominal;Input;8;Right;F27;F27
W16_Q43A4;3508;Auswirkungen: Konflikte in Beziehung/Familie;Nominal;Input;8;Right;F27;F27
W16_Q44A1;3509;Depressivitaet: ruhig und gelassen;Nominal;Input;8;Right;F18;F18
W16_Q44A2;3510;Depressivitaet: einsam;Nominal;Input;8;Right;F18;F18
W16_Q44A3;3511;Depressivitaet: aergerlich;Nominal;Input;8;Right;F18;F18
W16_Q44A4;3512;Depressivitaet: so niedergeschlagen;Nominal;Input;8;Right;F18;F18
W16_Q44A5;3513;Depressivitaet: gluecklich;Nominal;Input;8;Right;F18;F18
W16_Q44A6;3514;Depressivitaet: sehr nervoes;Nominal;Input;8;Right;F18;F18
W16_Q44A7;3515;Depressivitaet: aengstlich;Nominal;Input;8;Right;F18;F18
W16_Q44A8;3516;Depressivitaet: bedrueckt und traurig;Nominal;Input;8;Right;F18;F18
W16_Q44A9;3517;Depressivitaet: voller Energie;Nominal;Input;8;Right;F18;F18
W16_Q45A1;3518;Aussage: Kinderbetreuung stellt Problem dar;Nominal;Input;8;Right;F27;F27
W16_Q45A2;3519;Aussage: Weiss nicht, wie ich Kinderbetreuung bei Krankheit sicherstellen kann.;Nominal;Input;8;Right;F27;F27
W16_Q46A1;3520;Zufriedenheit: Familienleben;Nominal;Input;8;Right;F40;F40
W16_Q46A2;3521;Zufriedenheit: Partnerschaft;Nominal;Input;8;Right;F40;F40
W16_Q46A3;3522;Zufriedenheit: Beruf;Nominal;Input;8;Right;F40;F40
W16_Q46A4;3523;Zufriedenheit: Freizeit;Nominal;Input;8;Right;F40;F40
W16_Q47A1;3524;Zuhause verlassen: Arbeit;Nominal;Input;8;Right;F18;F18
W16_Q47A2;3525;Zuhause verlassen: Sport;Nominal;Input;8;Right;F18;F18
W16_Q47A3;3526;Zuhause verlassen: Freunde oder Verwandte treffen;Nominal;Input;8;Right;F18;F18
W16_Q47A4;3527;Zuhause verlassen: Medikamente, medizinische Versorgung, Pflege, Hilfe;Nominal;Input;8;Right;F18;F18
W16_Q47A5;3528;Zuhause verlassen: Essen einkaufen;Nominal;Input;8;Right;F18;F18
W16_Q47A6;3529;Zuhause verlassen: Haustier ausfuehren;Nominal;Input;8;Right;F18;F18
W16_Q47A7;3530;Zuhause verlassen: Langeweile im Haus/um Freiheit zu geniessen;Nominal;Input;8;Right;F18;F18
W16_Q47A8;3531;Zuhause verlassen: Sonstige Besorgungen;Nominal;Input;8;Right;F18;F18
W16_Q47A9;3532;Zuhause verlassen: Andere Gruende;Nominal;Input;8;Right;F18;F18
W16_Q48A1;3533;Tagesablauf: Routinen;Nominal;Input;8;Right;F27;F27
W16_Q48A2;3534;Tagesablauf: flexibel;Nominal;Input;8;Right;F27;F27
W16_Q48A3;3535;Tagesablauf: Planen im Voraus;Nominal;Input;8;Right;F27;F27
W16_Q49A1;3536;Meinung anderer Oesterreicher: Geschaefte sollen geschlossen bleiben;Nominal;Input;8;Right;F39;F39
W16_Q49A2;3537;Meinung anderer Oesterreicher: Alle muessen zu Hause bleiben;Nominal;Input;8;Right;F39;F39
W16_Q49A3;3538;Meinung anderer Oesterreicher: Nicht-Einhaltung von Massnahmen bestrafen;Nominal;Input;8;Right;F39;F39
W16_Q49A4;3539;Meinung anderer Oesterreicher: Alle muessen 1m Abstand halten;Nominal;Input;8;Right;F39;F39
W16_Q49A5;3540;Meinung anderer Oesterreicher: Verletzungen muessen vermieden werden;Nominal;Input;8;Right;F39;F39
W16_Q49A6;3541;Meinung anderer Oesterreicher: Schutzmasken im oeffentlichen Raum tragen;Nominal;Input;8;Right;F39;F39
W16_Q50A1;3542;Verhalten anderer Oesterreicher: Bleiben zu Hause;Nominal;Input;8;Right;F37;F37
W16_Q50A2;3543;Verhalten anderer Oesterreicher: Halten Abstand;Nominal;Input;8;Right;F37;F37
W16_Q50A3;3544;Verhalten anderer Oesterreicher: Vermeiden Verletzungen;Nominal;Input;8;Right;F37;F37
W16_Q50A4;3545;Verhalten anderer Oesterreicher: Tragen Schutzmasken;Nominal;Input;8;Right;F37;F37
W16_Q51A1;3546;Eigenes Verhalten: Zu Hause bleiben;Nominal;Input;8;Right;F16;F16
W16_Q51A2;3547;Eigenes Verhalten: Abstand halten;Nominal;Input;8;Right;F16;F16
W16_Q51A3;3548;Eigenes Verhalten: Verletzungen vermeiden;Nominal;Input;8;Right;F16;F16
W16_Q51A4;3549;Eigenes Verhalten: Schutzmaske tragen;Nominal;Input;8;Right;F16;F16
W16_Q52A1;3550;Chance: Zusammenhalt hat sich erhoeht;Nominal;Input;8;Right;F27;F27
W16_Q52A2;3551;Chance: Gut fuer Umwelt und Klima;Nominal;Input;8;Right;F27;F27
W16_Q52A3;3552;Chance: Umstellung auf Online-Kommunikation;Nominal;Input;8;Right;F27;F27
W16_Q53A1;3553;Gemeinschaftsgefuehl: Geben alle unser Bestes;Nominal;Input;8;Right;F27;F27
W16_Q53A2;3554;Gemeinschaftsgefuehl: Einig, dass Zusammenhalt wichtig;Nominal;Input;8;Right;F27;F27
W16_Q53A3;3555;Gemeinschaftsgefuehl: Ruecken zusammen, um Schwache zu schuetzen;Nominal;Input;8;Right;F27;F27
W16_Q54A1;3556;Zukunftserwartung: persoenliche Lebensumstaende;Nominal;Input;8;Right;F23;F23
W16_Q54A2;3557;Zukunftserwartung: Lebensumstaende in Oesterreich;Nominal;Input;8;Right;F23;F23
W16_Q54A3;3558;Zukunftserwartung: Lebensumstaende in der EU;Nominal;Input;8;Right;F23;F23
W16_Q55;3559;Politikinteresse;Nominal;Input;8;Right;F26;F26
W16_Q56A1;3560;Vertrauen: ORF;Nominal;Input;8;Right;F29;F29
W16_Q56A2;3561;Vertrauen: Polizei;Nominal;Input;8;Right;F29;F29
W16_Q56A3;3562;Vertrauen: Parlament;Nominal;Input;8;Right;F29;F29
W16_Q56A4;3563;Vertrauen: Gesundheitswesen;Nominal;Input;8;Right;F29;F29
W16_Q56A5;3564;Vertrauen: Bundesregierung;Nominal;Input;8;Right;F29;F29
W16_Q56A6;3565;Vertrauen: Bundesheer;Nominal;Input;8;Right;F29;F29
W16_Q57A1;3566;Ueberwachung: per Video ueberwachen;Nominal;Input;8;Right;F40;F40
W16_Q57A2;3567;Ueberwachung: Informationen sammeln ohne Wissen;Nominal;Input;8;Right;F40;F40
W16_Q57A3;3568;Ueberwachung: per Handyortung aufspueren;Nominal;Input;8;Right;F40;F40
W16_Q57A4;3569;Ueberwachung: behoerdliche Schliessung;Nominal;Input;8;Right;F40;F40
W16_Q57A5;3570;Ueberwachung: Ausgangssperren;Nominal;Input;8;Right;F40;F40
W16_Q57A6;3571;Ueberwachung: Nicht-Einhaltung bestrafen;Nominal;Input;8;Right;F40;F40
W16_Q57A7;3572;Ueberwachung: App;Nominal;Input;8;Right;F40;F40
W16_Q57A8;3573;Ueberwachung: Maskenpflicht;Nominal;Input;8;Right;F40;F40
W16_Q57A9;3574;Ueberwachung: Per Gesichtserkennung;Nominal;Input;8;Right;F40;F40
W16_Q58;3575;Demokratiezufriedenheit: Oesterreich;Nominal;Input;8;Right;F20;F20
W16_Q59A1;3576;Aussage: Akzeptabel hoehere Steuern zu zahlen;Nominal;Input;8;Right;F27;F27
W16_Q59A2;3577;Aussage: Lebensweise aendern;Nominal;Input;8;Right;F27;F27
W16_Q59A3;3578;Aussage: Wichtigeres als Corona im Leben;Nominal;Input;8;Right;F27;F27
W16_Q59A4;3579;Aussage: Behauptungen ueber Corona uebertrieben;Nominal;Input;8;Right;F27;F27
W16_Q59A5;3580;Aussage: Solange andere Verhalten nicht aendern keine Verhaltensaenderung;Nominal;Input;8;Right;F27;F27
W16_Q59A6;3581;Aussage: Massnahmen zur Eindaemmung des Coronavirus waren Fehler;Nominal;Input;8;Right;F27;F27
W16_Q59A7;3582;Aussage: Regierung uebertreibt hinsichtlich gesundheitlicher Gefahr;Nominal;Input;8;Right;F27;F27
W16_Q59A8;3583;Aussage: Das Coronavirus ist gefaehrlicher als eine normale Grippe;Nominal;Input;8;Right;F27;F27
W16_Q60;3584;Zufriedenheit Bundesregierung: Bilanz;Nominal;Input;8;Right;F20;F20
W16_Q61A1;3585;Zufriedenheit Bundesregierung: Bekaempfung der Arbeitslosigkeit;Nominal;Input;8;Right;F20;F20
W16_Q61A2;3586;Zufriedenheit Bundesregierung: Stuetzung der kleinen und mittleren Unternehmen;Nominal;Input;8;Right;F20;F20
W16_Q61A3;3587;Zufriedenheit Bundesregierung: Stuetzung der Wirtschaft allgemein;Nominal;Input;8;Right;F20;F20
W16_Q62A1;3588;Aussage: Stimmen werden korrekt ausgezaehlt.;Nominal;Input;8;Right;F30;F30
W16_Q62A2;3589;Aussage: Die Briefwahlstimmen werden manipuliert.;Nominal;Input;8;Right;F30;F30
W16_Q62A3;3590;Aussage: Die Medien berichten insgesamt ausgewogen ueber den Wahlkampf.;Nominal;Input;8;Right;F30;F30
W16_Q62A4;3591;Aussage: Die amtliche Wahlleitung verhaelt sich korrekt.;Nominal;Input;8;Right;F30;F30
W16_Q62A5;3592;Aussage: Auslaendische Organisationen mischen sich in die Wahlen ein.;Nominal;Input;8;Right;F30;F30
W16_Q62A6;3593;Aussage: Soziale Medien wie Facebook/Twitter fuehren zu Verzerrung der Wahl;Nominal;Input;8;Right;F30;F30
W16_Q63A1;3594;Betrugsrisiko: Wahllokal;Nominal;Input;8;Right;F30;F30
W16_Q63A2;3595;Betrugsrisiko: Briefwahl;Nominal;Input;8;Right;F30;F30
W16_Q63A3;3596;Betrugsrisiko: E-Voting;Nominal;Input;8;Right;F30;F30
W16_Q64;3597;Links-Rechts-Selbsteinstufung;Nominal;Input;8;Right;F12;F12
W16_Q67A1;3598;Arbeitsstunden: Jetzt pro Woche;Scale;Input;8;Right;F8;F8
W16_Q71A1;3599;Aenderung berufliche Situation: Home-Office;Nominal;Input;8;Right;F13;F13
W16_Q71A2;3600;Aenderung berufliche Situation: Abbau Zeitausgleich/Urlaub;Nominal;Input;8;Right;F13;F13
W16_Q71A3;3601;Aenderung berufliche Situation: Kuendigung;Nominal;Input;8;Right;F13;F13
W16_Q71A4;3602;Aenderung berufliche Situation: Stundenaufstockung;Nominal;Input;8;Right;F13;F13
W16_Q71A5;3603;Aenderung berufliche Situation: Kurzarbeit;Nominal;Input;8;Right;F13;F13
W16_Q71A6;3604;Aenderung berufliche Situation: Arbeitslosenunterstuetzung;Nominal;Input;8;Right;F13;F13
W16_Q71A7;3605;Aenderung berufliche Situation: Geld aus Haertefonds;Nominal;Input;8;Right;F13;F13
W16_Q71A8;3606;Aenderung berufliche Situation: aws-Kredit;Nominal;Input;8;Right;F13;F13
W16_Q71A9;3607;Aenderung berufliche Situation: Sozialhilfe;Nominal;Input;8;Right;F13;F13
W16_Q71A10;3608;Aenderung berufliche Situation: keine Arbeit und keine staatliche Unterstuetzung;Nominal;Input;8;Right;F13;F13
W16_Q71A11;3609;Aenderung berufliche Situation: keine der genannten Aspekte;Nominal;Input;8;Right;F13;F13
W16_Q71A12;3610;Aenderung berufliche Situation: keine Angabe;Nominal;Input;8;Right;F13;F13
W16_Q73;3611;Aktuelles persoenliches Einkommen;Nominal;Input;8;Right;F24;F24
W16_Q77;3612;Aktuelles Haushaltseinkommen;Nominal;Input;8;Right;F26;F26
W16_Q78;3613;Finanzielles Auskommen: Februar 2020;Nominal;Input;8;Right;F29;F29
W16_Q79;3614;Finanzielles Auskommen: Aktuell;Nominal;Input;8;Right;F29;F29
W16_Q80A1;3615;Wahrscheinlichkeit: Wieder Arbeit zu finden;Nominal;Input;8;Right;F8;F8
W16_Q81A1;3616;Wahrscheinlichkeit: Job zu verlieren;Scale;Input;8;Right;F8;F8
W16_Q82A1;3617;Wahrscheinlichkeit: gewohnte Arbeit wieder aufnehmen;Scale;Input;8;Right;F8;F8
W16_Q83;3618;Haushaltsgegenstaende: Gute Zeit zu kaufen;Nominal;Input;8;Right;F29;F29
W16_Q84A1;3619;Aussage: Bin bereit mehr zu konsumieren, um Wirtschaft wieder anzukurbeln;Nominal;Input;8;Right;F27;F27
W16_Q84A2;3620;Aussage: Bin bereit neue Dinge zu kaufen, damit Arbeitsplaetze erhalten bleiben;Nominal;Input;8;Right;F27;F27
W16_Q84A3;3621;Aussage: Ich moechte mehr sparen, denn man weiss nicht, was noch kommen wird.;Nominal;Input;8;Right;F27;F27
W16_Q84A4;3622;Aussage: Ich belohne ich mich selbst, indem ich mir etwas Neues kaufe.;Nominal;Input;8;Right;F27;F27
W16_Q84A5;3623;Aussage: Ich kaufe mir Dinge, die mir Freude machen.;Nominal;Input;8;Right;F27;F27
W16_Q85A1;3624;Aussage: Ich versuche, weniger Dinge zu besitzen.;Nominal;Input;8;Right;F27;F27
W16_Q85A2;3625;Aussage: Ich will generell weniger kaufen.;Nominal;Input;8;Right;F27;F27
W16_Q85A3;3626;Aussage: Konsum und Besitz sind fuer erfuelltes Leben weniger wichtig;Nominal;Input;8;Right;F27;F27
W16_Q85A4;3627;Aussage: Mache mir oft Gedanken, ob Andere mehr besitzen/schoenere Dinge haben;Nominal;Input;8;Right;F27;F27
W16_Q85A5;3628;Aussage: Mir ist es egal, ob andere Leute mehr oder bessere Dinge besitzen.;Nominal;Input;8;Right;F27;F27
W16_Q86A1;3629;Mediennutzung: Kronen Zeitung oder www.krone.at;Nominal;Input;8;Right;F25;F25
W16_Q86A2;3630;Mediennutzung: Der Standard oder derstandard.at;Nominal;Input;8;Right;F25;F25
W16_Q86A3;3631;Mediennutzung: Die Presse oder diepresse.com;Nominal;Input;8;Right;F25;F25
W16_Q86A4;3632;Mediennutzung: Oesterreich oder oe24.at;Nominal;Input;8;Right;F25;F25
W16_Q86A5;3633;Mediennutzung: Kurier oder kurier.at;Nominal;Input;8;Right;F25;F25
W16_Q86A6;3634;Mediennutzung: Salzburger Nachrichten oder salzburg.at;Nominal;Input;8;Right;F25;F25
W16_Q86A7;3635;Mediennutzung: Sonstige oesterreichische Tageszeitungen;Nominal;Input;8;Right;F25;F25
W16_Q86A8;3636;Mediennutzung: orf.at;Nominal;Input;8;Right;F25;F25
W16_Q87A1;3637;Mediennutzung: ORF (Nachrichten);Nominal;Input;8;Right;F25;F25
W16_Q87A2;3638;Mediennutzung: Privatfernsehen (Nachrichten);Nominal;Input;8;Right;F25;F25
W16_Q88A1;3639;Soziale Medien: Facebook;Nominal;Input;8;Right;F25;F25
W16_Q88A2;3640;Soziale Medien: Twitter;Nominal;Input;8;Right;F25;F25
W16_Q88A3;3641;Soziale Medien: Instagram;Nominal;Input;8;Right;F25;F25
W16_Q88A4;3642;Soziale Medien: Youtube;Nominal;Input;8;Right;F25;F25
W16_Q88A5;3643;Soziale Medien: WhatsApp;Nominal;Input;8;Right;F25;F25
W16_Q89A1;3644;Soziale Medien Aktivitaet: Postings zu Corona anderer lesen;Nominal;Input;8;Right;F25;F25
W16_Q89A2;3645;Soziale Medien Aktivitaet: Postings liken, teilen oder retweeten;Nominal;Input;8;Right;F25;F25
W16_Q89A3;3646;Soziale Medien Aktivitaet: selber Postings zu Corona verfassen;Nominal;Input;8;Right;F25;F25
W16_Q90;3647;Soziale Kontakte: Haeufigkeit ausgetauscht/Kontakt gehalten;Nominal;Input;8;Right;F25;F25
W16_Q91;3648;Risikobereitschaft;Nominal;Input;8;Right;F20;F20
W16_Q92A1;3649;Psychologie: habe Leben selbst in der Hand;Nominal;Input;8;Right;F27;F27
W16_Q92A2;3650;Psychologie: Belohnung durch Anstrengung;Nominal;Input;8;Right;F27;F27
W16_Q92A3;3651;Psychologie: Fremdbestimmung;Nominal;Input;8;Right;F27;F27
W16_Q92A4;3652;Psychologie: Schicksal;Nominal;Input;8;Right;F27;F27
W16_Q101A1;3653;PTV: OEVP;Nominal;Input;8;Right;F25;F25
W16_Q101A2;3654;PTV: SPOE;Nominal;Input;8;Right;F25;F25
W16_Q101A3;3655;PTV: FPOE;Nominal;Input;8;Right;F25;F25
W16_Q101A4;3656;PTV: Gruene;Nominal;Input;8;Right;F25;F25
W16_Q101A5;3657;PTV: NEOS;Nominal;Input;8;Right;F25;F25
W16_Q101A6;3658;PTV: Team HC Strache (DAOE);Nominal;Input;8;Right;F25;F25
